0.1 -1.0 1.0
0.15000000000000002 -1.0 1.0
0.2 -1.0 1.0
0.25 -1.0 1.0
0.30000000000000004 -1.0 1.0
0.35 -1.0 1.0
0.4 -1.0 1.0
0.44999999999999996 -1.0 1.0
0.5 -1.0 1.0
0.55 -1.0 1.0
0.6 -1.0 1.0
0.65 -1.0 1.0
0.7 -1.0 1.0
0.75 -1.0 1.0
0.7999999999999999 -1.0 1.0
0.85 -0.9984 0.9992
0.9 -0.9984 0.9992
0.95 -0.9984 0.9992
1.0 -1.0 1.0
1.05 -0.9968 0.9984
1.1 -0.9984 0.9992
1.1500000000000001 -0.9952 0.9976
1.2000000000000002 -0.992 0.996
1.25 -0.9968 0.9984
1.3 -0.9936 0.9968
1.35 -0.9824 0.9896
1.4000000000000001 -0.9872 0.9936
1.4500000000000002 -0.98 0.9896
1.5 -0.9832 0.9912
1.55 -0.9712 0.9832
1.6 -0.9536 0.9704
1.6500000000000001 -0.952 0.9744
1.7000000000000002 -0.928 0.9528
1.75 -0.9312 0.9552
1.8 -0.9256 0.9528
1.85 -0.92 0.9472
1.9000000000000001 -0.924 0.9496
1.9500000000000002 -0.8936 0.932
2.0 -0.8832 0.9296
2.05 -0.8584 0.9088
2.1 -0.8608 0.908
2.15 -0.844 0.88
2.2 -0.8152 0.8648
2.25 -0.8032 0.8632
2.3000000000000003 -0.7648 0.8296
2.35 -0.7392 0.7952
2.4 -0.72 0.764
2.45 -0.672 0.7024
2.5 -0.6328 0.6584
2.5500000000000003 -0.6032 0.5904
2.6 -0.5432 0.4696
2.65 -0.5512 0.388
2.7 -0.5104 0.3544
2.75 -0.5248 0.312
2.8000000000000003 -0.456 0.2328
2.85 -0.4176 0.188
2.9 -0.4168 0.196
2.95 -0.4544 0.1992
3.0 -0.4152 0.1608
3.0500000000000003 -0.4 0.1328
3.1 -0.3776 -0.0176
3.15 -0.38 -0.0552
3.2 -0.3808 -0.0472
3.25 -0.3552 0.0016
3.3000000000000003 -0.3608 -0.0264
3.35 -0.332 -0.0296
3.4 -0.3536 -0.0712
3.45 -0.324 -0.1208
3.5 -0.3496 -0.008
3.5500000000000003 -0.304 0.0016
3.6 -0.312 0.052
3.65 -0.2944 0.0152
3.7 -0.3304 0.016
3.75 -0.3368 -0.0344
3.8000000000000003 -0.2872 -0.0512
3.85 -0.2728 -0.0264
3.9 -0.2976 0.0088
3.95 -0.336 0.0312
4.0 -0.2976 0.0344
4.05 -0.2984 -0.0112
4.1 -0.2408 -0.0104
4.1499999999999995 -0.2632 -0.0496
4.199999999999999 -0.2744 0.0424
4.25 -0.2696 -0.0672
4.3 -0.2544 -0.0064
4.35 -0.2184 -0.0312
4.3999999999999995 -0.2344 -0.044
4.449999999999999 -0.2224 0.0488
4.5 -0.2328 -0.0176
4.55 -0.2408 -0.0024
4.6 -0.2688 0.02
4.6499999999999995 -0.2408 0.0536
4.699999999999999 -0.2416 0.1056
4.75 -0.2656 -0.0544
4.8 -0.2344 -0.0024
4.85 -0.2256 -0.0128
4.8999999999999995 -0.192 -0.0264
4.949999999999999 -0.228 -0.0456
5.0 -0.2048 -0.1
5.05 -0.2032 -0.012
