0.001 -1.0 1.0 0.0 0.0
0.051000000000000004 -1.0 1.0 0.0 0.0
0.101 -1.0 1.0 0.0 0.0
0.151 -1.0 1.0 0.0 0.0
0.201 -1.0 1.0 0.0 0.0
0.251 -1.0 1.0 0.0 0.0
0.301 -1.0 1.0 0.0 0.0
0.351 -1.0 1.0 0.0 0.0
0.401 -1.0 1.0 0.0 0.0
0.451 -1.0 1.0 0.0 0.0
0.501 -1.0 1.0 0.0 0.0
0.551 -1.0 1.0 0.0 0.0
0.601 -1.0 1.0 0.0 0.0
0.651 -1.0 1.0 0.0 0.0
0.701 -1.0 1.0 0.0 0.0
0.751 -1.0 1.0 0.0 0.0
0.801 -1.0 1.0 0.0 0.0
0.851 -1.0 1.0 0.0 0.4293653325077739
0.901 -1.0 1.0 0.0 0.04186990259753334
0.951 -0.9968 0.9984 0.0 0.6732864418488708
1.001 -1.0 1.0 0.0 0.6364192482095522
1.051 -0.9936 0.9968 0.0 1.325397245828693
1.101 -1.0 1.0 0.0 1.1869233066194322
1.1509999999999998 -0.9952 0.9976 0.0 1.865437239267063
1.2009999999999998 -0.9952 0.9976 0.0 1.2050889570640924
1.251 -0.992 0.996 0.0 3.341467546082809
1.301 -0.9928 0.996 0.0 0.8636306730770118
1.351 -0.9888 0.9944 0.0 1.7799915402290833
1.4009999999999998 -0.9848 0.992 0.0 1.6335054241115254
1.4509999999999998 -0.9736 0.9856 0.0 7.9910509156289224
1.501 -0.9656 0.9816 0.0 5.770742160840144
1.551 -0.9696 0.9832 0.0 2.956244565568723
1.601 -0.9584 0.972 0.0 9.384087704703036
1.6509999999999998 -0.9648 0.9808 0.0 6.526747335086082
1.7009999999999998 -0.94 0.9632 0.0 19.356523233384493
1.751 -0.9344 0.9576 0.0 5.95764230997222
1.801 -0.9272 0.9544 0.0 5.995367996508862
1.851 -0.8952 0.9352 0.0 8.676488847208876
1.9009999999999998 -0.8992 0.9264 0.0 16.888302185103704
1.9509999999999998 -0.8616 0.9096 0.0 28.146165376500974
2.001 -0.8632 0.9024 0.0 6.632701441165321
2.0509999999999997 -0.8512 0.8928 0.0 19.970382054322148
2.101 -0.872 0.916 0.0 4.655472190779831
2.151 -0.8472 0.8928 0.0 6.907415399277793
2.201 -0.7888 0.8432 0.0 20.52927260149791
2.251 -0.7776 0.8248 0.0 13.21772597242255
2.3009999999999997 -0.7376 0.7864 0.0 22.39722648426347
2.351 -0.7296 0.7656 0.0 14.272918271073573
2.401 -0.7088 0.7472 0.0 13.26813822798487
2.451 -0.6768 0.704 0.0 10.96982442877046
2.501 -0.6496 0.6576 0.0 8.244798830756459
2.5509999999999997 -0.6016 0.6048 0.0 18.78610705923545
2.601 -0.5944 0.54 0.0 7.020242608727254
2.651 -0.572 0.4864 0.0 15.289113120879527
2.701 -0.5192 0.4256 0.0 30.173058881782847
2.751 -0.476 0.4184 0.0 22.72397419440455
2.8009999999999997 -0.4904 0.3192 0.0 11.398259560329524
2.851 -0.4688 0.2376 0.0 12.74670507228098
2.901 -0.4432 0.1528 0.0 7.1305809155897055
2.951 -0.4048 0.1296 0.0 11.289623807079925
3.001 -0.392 0.0856 0.0 9.648055522445066
3.0509999999999997 -0.3896 0.056 0.0 5.880143419530638
3.101 -0.4312 0.0192 0.0 6.114093600499107
3.151 -0.3656 8.0E-4 0.0 21.416441101075268
3.201 -0.3528 0.0576 0.0 3.9205125268084706
3.251 -0.3408 0.0656 0.0 8.768278904998185
3.3009999999999997 -0.3256 0.0144 0.0 12.62816677339959
3.351 -0.3224 0.0136 0.0 4.1961836892931315
3.401 -0.3624 0.0664 0.0 6.467880748289339
3.451 -0.356 0.0136 0.0 4.0358373944071095
3.501 -0.332 0.0048 0.0 8.73851659367544
3.5509999999999997 -0.2992 0.0032 0.0 4.3528830388840785
3.601 -0.3144 0.0456 0.0 7.284504796740304
3.651 -0.304 0.0144 0.0 6.9345758986804436
3.701 -0.328 0.0168 0.0 11.248722025441424
3.751 -0.304 0.0416 0.0 2.2552574194704165
3.8009999999999997 -0.2624 0.0072 0.0 2.281544898367138
3.851 -0.308 0.084 0.0 9.084167164881682
3.901 -0.2992 0.0392 0.0 4.338098910559059
3.951 -0.3072 0.0456 0.0 13.452855401011844
4.001 -0.2664 0.0312 0.0 2.9132560211108105
4.051 -0.288 0.0048 0.0 5.250449217015505
4.101 -0.2776 0.0144 0.0 2.9917845132662895
4.151000000000001 -0.2328 0.0272 0.0 6.090190313311263
4.2010000000000005 -0.2744 0.0728 0.0 4.5768848990227795
4.251 -0.2672 0.0216 0.0 3.468369286504679
4.301 -0.2368 0.0536 0.0 2.7864871950479206
4.351 -0.2536 0.04 0.0 3.419863172801618
4.401000000000001 -0.2544 0.0768 0.0 4.604174549617089
4.4510000000000005 -0.2464 0.0168 0.0 3.3223092806408427
4.501 -0.2136 0.0304 0.0 7.171953713769159
4.551 -0.2512 0.0272 0.0 7.141857449108014
4.601 -0.2248 0.0696 0.0 2.0296850415468075
4.651000000000001 -0.2224 0.0472 0.0 2.8290813812871622
4.7010000000000005 -0.252 0.0728 0.0 7.52073596796585
4.751 -0.2088 0.0048 0.0 4.460909811230419
4.801 -0.2256 0.0256 0.0 7.2242151384746505
4.851 -0.2296 0.0112 0.0 2.745747448136947
4.901000000000001 -0.2032 0.052 0.0 3.5497173891157647
4.9510000000000005 -0.2272 0.008 0.0 2.2180816999523816
