0.01 -1.0 1.0 1.666416675E11 4.16729168745E12
0.060000000000000005 -1.0 1.0 2.7773611249999996E10 1.1575810242916664E11
0.11 -1.0 1.0 1.51492425E10 3.444042716900826E10
0.16 -1.0 1.0 1.041510421875E10 1.6278483154101562E10
0.21000000000000002 -1.0 1.0 7.935317499999999E9 9.449641014625849E9
0.26 -1.0 1.0 6.409294903846154E9 6.164632673742603E9
0.31 -1.0 1.0 5.375537661290322E9 4.336411745525495E9
0.36 -1.0 1.0 4.628935208333333E9 3.21550284525463E9
0.41000000000000003 -1.0 1.0 4.064430914634146E9 2.479055138280785E9
0.46 -1.0 1.0 3.622644945652174E9 1.9694195120274103E9
0.51 -1.0 1.0 3.267483676470588E9 1.6021882689158015E9
0.56 -1.0 1.0 2.9757440624999995E9 1.3288557676817598E9
0.61 -1.0 1.0 2.7318306147540984E9 1.119938642152647E9
0.66 -1.0 1.0 2.52487375E9 9.566785324724517E8
0.71 -1.0 1.0 2.3470657394366198E9 8.266795650565364E8
0.76 -1.0 1.0 2.192653519736842E9 7.214840179103186E8
0.81 -1.0 1.0 2.0573045370370371E9 6.351610558527664E8
0.86 -0.9968 0.9984 1.934806176108434E9 5.630218875908701E8
0.91 -1.0 1.0 1.8293120352372165E9 5.029721655179879E8
0.96 -1.0 1.0 1.7318113523730853E9 4.51653798910354E8
1.01 -1.0 1.0 1.6447383337264502E9 4.078765342749586E8
1.06 -1.0 1.0 1.568041422751937E9 3.704095558267038E8
1.11 -0.9984 0.9992 1.497327842541264E9 3.377818229800853E8
1.16 -0.9968 0.9984 1.424554196440772E9 3.0840154453043485E8
1.21 -0.9904 0.9952 1.36088414024916E9 2.82802147181086E8
1.26 -0.9952 0.9976 1.3049464051460142E9 2.6073992340972638E8
1.31 -0.9904 0.9952 1.241098246567609E9 2.3974041812220016E8
1.36 -0.9872 0.9928 1.1912311031519582E9 2.2207043713666394E8
1.41 -0.9752 0.9872 1.137454243985291E9 2.0533907368173626E8
1.46 -0.9824 0.9912 1.0991429865398889E9 1.9182455291857928E8
1.51 -0.9704 0.9808 1.0398893558767715E9 1.7692788622831938E8
1.56 -0.9704 0.9848 1.0063482425355017E9 1.6555751120945084E8
1.61 -0.9632 0.9784 9.750940061157608E8 1.5561972188543633E8
1.66 -0.9656 0.9808 9.318368000591096E8 1.448507821877201E8
1.71 -0.952 0.9704 8.979442661137257E8 1.3616861762741518E8
1.76 -0.936 0.964 8.390932058556534E8 1.2555940012667307E8
1.81 -0.9224 0.9536 8.019137116992012E8 1.173417138576426E8
1.86 -0.9232 0.952 7.605820875563463E8 1.0848244584240903E8
1.91 -0.8992 0.9392 7.21022269691209E8 1.018505759775777E8
1.96 -0.8944 0.9336 7.007014852323401E8 9.692383525990307E7
2.01 -0.8944 0.924 6.510450309384719E8 8.841138049371777E7
2.0599999999999996 -0.88 0.9232 6.249455660274159E8 8.356569488527691E7
2.11 -0.8176 0.8696 5.88761131663166E8 7.68521499713986E7
2.1599999999999997 -0.8296 0.8704 5.029190898748299E8 6.539571723741976E7
2.21 -0.7784 0.8016 4.844249722582421E8 6.046918284669447E7
2.26 -0.7632 0.7944 4.4073674128906107E8 5.218230418547444E7
2.3099999999999996 -0.7336 0.7672 4.0752493013567084E8 4.707706633721612E7
