0 124.0 178.0
1 -16112.0 -748.0
2 -17160.0 -996.0
3 -17520.0 -1494.0
4 -17840.0 -1906.0
5 -18128.0 -2244.0
6 -18248.0 -2474.0
7 -18348.0 -2770.0
8 -18416.0 -2784.0
9 -18476.0 -2962.0
10 -18616.0 -3180.0
11 -18624.0 -3084.0
12 -18672.0 -3066.0
13 -18728.0 -3164.0
14 -18792.0 -3320.0
15 -18780.0 -3328.0
16 -18856.0 -3468.0
17 -18900.0 -3562.0
18 -18952.0 -3640.0
19 -18972.0 -3640.0
20 -18968.0 -3638.0
21 -19004.0 -3542.0
22 -18984.0 -3584.0
23 -19004.0 -3456.0
24 -18984.0 -3574.0
25 -18984.0 -3368.0
26 -19012.0 -3356.0
27 -18964.0 -3290.0
28 -18980.0 -3278.0
29 -18988.0 -3150.0
30 -19048.0 -3192.0
31 -19032.0 -3210.0
32 -19076.0 -3134.0
33 -19072.0 -2938.0
34 -19100.0 -2892.0
35 -19076.0 -2826.0
36 -19080.0 -2896.0
37 -19072.0 -2752.0
38 -19060.0 -2694.0
39 -19064.0 -2574.0
40 -19092.0 -2484.0
41 -19076.0 -2548.0
42 -19100.0 -2500.0
43 -19120.0 -2418.0
44 -19116.0 -2546.0
45 -19112.0 -2568.0
46 -19080.0 -2662.0
47 -19088.0 -2844.0
48 -19092.0 -2848.0
49 -19108.0 -2874.0
50 -19088.0 -2800.0
51 -19128.0 -2740.0
52 -19084.0 -2618.0
53 -19072.0 -2558.0
54 -19068.0 -2554.0
55 -19112.0 -2398.0
56 -19128.0 -2344.0
57 -19116.0 -2274.0
58 -19128.0 -2302.0
59 -19132.0 -2272.0
60 -19140.0 -2342.0
61 -19104.0 -2276.0
62 -19116.0 -2398.0
63 -19116.0 -2594.0
64 -19120.0 -2534.0
65 -19084.0 -2582.0
66 -19128.0 -2526.0
67 -19124.0 -2608.0
68 -19152.0 -2606.0
69 -19128.0 -2558.0
70 -19148.0 -2694.0
71 -19100.0 -2648.0
72 -19116.0 -2696.0
73 -19124.0 -2612.0
74 -19136.0 -2472.0
75 -19112.0 -2410.0
76 -19120.0 -2416.0
77 -19136.0 -2382.0
78 -19124.0 -2394.0
79 -19136.0 -2514.0
80 -19140.0 -2504.0
81 -19148.0 -2448.0
82 -19140.0 -2570.0
83 -19136.0 -2600.0
84 -19152.0 -2774.0
85 -19120.0 -2692.0
86 -19144.0 -2770.0
87 -19120.0 -2692.0
88 -19124.0 -2642.0
89 -19112.0 -2614.0
90 -19180.0 -2554.0
91 -19148.0 -2536.0
92 -19156.0 -2600.0
93 -19136.0 -2642.0
94 -19152.0 -2684.0
95 -19108.0 -2662.0
96 -19128.0 -2690.0
97 -19140.0 -2652.0
98 -19160.0 -2614.0
99 -19116.0 -2584.0
100 -19152.0 -2538.0
101 -19132.0 -2402.0
102 -19112.0 -2480.0
103 -19112.0 -2444.0
104 -19140.0 -2404.0
105 -19100.0 -2458.0
106 -19120.0 -2372.0
107 -19128.0 -2294.0
108 -19152.0 -2290.0
109 -19156.0 -2290.0
110 -19108.0 -2302.0
111 -19148.0 -2314.0
112 -19144.0 -2234.0
113 -19156.0 -2366.0
114 -19136.0 -2364.0
115 -19140.0 -2264.0
116 -19144.0 -2282.0
117 -19148.0 -2286.0
118 -19164.0 -2324.0
119 -19160.0 -2282.0
120 -19160.0 -2424.0
121 -19112.0 -2546.0
122 -19116.0 -2594.0
123 -19164.0 -2652.0
124 -19140.0 -2792.0
125 -19168.0 -2738.0
126 -19136.0 -2670.0
127 -19116.0 -2716.0
128 -19128.0 -2592.0
129 -19140.0 -2512.0
130 -19132.0 -2592.0
131 -19136.0 -2658.0
132 -19132.0 -2520.0
133 -19108.0 -2416.0
134 -19140.0 -2436.0
135 -19120.0 -2440.0
136 -19152.0 -2424.0
137 -19104.0 -2450.0
138 -19140.0 -2416.0
139 -19128.0 -2412.0
140 -19120.0 -2550.0
141 -19080.0 -2556.0
142 -19132.0 -2484.0
143 -19120.0 -2470.0
144 -19124.0 -2488.0
145 -19088.0 -2454.0
146 -19104.0 -2622.0
147 -19144.0 -2670.0
148 -19132.0 -2538.0
149 -19148.0 -2448.0
150 -19140.0 -2504.0
151 -19144.0 -2550.0
152 -19144.0 -2388.0
153 -19140.0 -2348.0
154 -19148.0 -2346.0
155 -19136.0 -2314.0
156 -19152.0 -2350.0
157 -19128.0 -2234.0
158 -19128.0 -2336.0
159 -19156.0 -2402.0
160 -19152.0 -2532.0
161 -19088.0 -2568.0
162 -19120.0 -2650.0
163 -19144.0 -2616.0
164 -19116.0 -2472.0
165 -19120.0 -2696.0
166 -19120.0 -2816.0
167 -19136.0 -2946.0
168 -19148.0 -2908.0
169 -19140.0 -2874.0
170 -19128.0 -2852.0
171 -19120.0 -2934.0
172 -19124.0 -2910.0
173 -19152.0 -2966.0
174 -19100.0 -3056.0
175 -19152.0 -3042.0
176 -19144.0 -3114.0
177 -19132.0 -3174.0
178 -19116.0 -3146.0
179 -19132.0 -3134.0
180 -19088.0 -3180.0
181 -19144.0 -3288.0
182 -19132.0 -3200.0
183 -19112.0 -3122.0
184 -19136.0 -3076.0
185 -19124.0 -3192.0
186 -19140.0 -3116.0
187 -19120.0 -3170.0
188 -19124.0 -3138.0
189 -19132.0 -3046.0
190 -19184.0 -3060.0
191 -19116.0 -3214.0
192 -19160.0 -3168.0
193 -19140.0 -3132.0
194 -19140.0 -3018.0
195 -19180.0 -2876.0
196 -19160.0 -2776.0
197 -19160.0 -2812.0
198 -19140.0 -2948.0
199 -19120.0 -2746.0
200 -19100.0 -2772.0
201 -19140.0 -2852.0
202 -19136.0 -2834.0
203 -19176.0 -2960.0
204 -19136.0 -2986.0
205 -19116.0 -2992.0
206 -19104.0 -3004.0
207 -19124.0 -2910.0
208 -19124.0 -3032.0
209 -19148.0 -2950.0
210 -19152.0 -2944.0
211 -19120.0 -2922.0
212 -19124.0 -2762.0
213 -19172.0 -2806.0
214 -19152.0 -2768.0
215 -19144.0 -2724.0
216 -19168.0 -2632.0
217 -19152.0 -2504.0
218 -19112.0 -2482.0
219 -19112.0 -2458.0
220 -19152.0 -2356.0
221 -19140.0 -2358.0
222 -19124.0 -2404.0
223 -19100.0 -2418.0
224 -19180.0 -2460.0
225 -19116.0 -2482.0
226 -19104.0 -2296.0
227 -19164.0 -2238.0
228 -19156.0 -2190.0
229 -19148.0 -2248.0
230 -19116.0 -2122.0
231 -19128.0 -2266.0
232 -19140.0 -2246.0
233 -19100.0 -2258.0
234 -19140.0 -2202.0
235 -19144.0 -2174.0
236 -19176.0 -2106.0
237 -19160.0 -2096.0
238 -19132.0 -2020.0
239 -19156.0 -2012.0
240 -19160.0 -2092.0
241 -19140.0 -2204.0
242 -19164.0 -2236.0
243 -19172.0 -2090.0
244 -19148.0 -2134.0
245 -19156.0 -1986.0
246 -19144.0 -2104.0
247 -19092.0 -2066.0
248 -19120.0 -2020.0
249 -19164.0 -2356.0
250 -19108.0 -2466.0
251 -19124.0 -2560.0
252 -19120.0 -2634.0
253 -19128.0 -2612.0
254 -19152.0 -2504.0
255 -19160.0 -2548.0
256 -19128.0 -2524.0
257 -19136.0 -2320.0
258 -19156.0 -2206.0
259 -19144.0 -2268.0
260 -19132.0 -2158.0
261 -19128.0 -2168.0
262 -19164.0 -1922.0
263 -19148.0 -1962.0
264 -19148.0 -2018.0
265 -19112.0 -1942.0
266 -19156.0 -1974.0
267 -19116.0 -1898.0
268 -19148.0 -2094.0
269 -19128.0 -2096.0
270 -19128.0 -1978.0
271 -19168.0 -2032.0
272 -19148.0 -2106.0
273 -19144.0 -2140.0
274 -19144.0 -2198.0
275 -19144.0 -1968.0
276 -19136.0 -2138.0
277 -19148.0 -2132.0
278 -19120.0 -2050.0
279 -19136.0 -2174.0
280 -19112.0 -2184.0
281 -19164.0 -2308.0
282 -19104.0 -2378.0
283 -19128.0 -2360.0
284 -19136.0 -2222.0
285 -19136.0 -2252.0
286 -19172.0 -2238.0
287 -19176.0 -2240.0
288 -19144.0 -2258.0
289 -19136.0 -2190.0
290 -19156.0 -2138.0
291 -19172.0 -2038.0
292 -19148.0 -2052.0
293 -19124.0 -2016.0
294 -19100.0 -1976.0
295 -19116.0 -2094.0
296 -19176.0 -1978.0
